CustomerID,Gender,Tenure,MonthlyCharges,ContractType,PaymentMethod,Churn,customer_id
CUST-00371,Female,30,113.89,One year,Bank transfer,No,CUST_0371
CUST-00372,Male,49,24.56,One year,Electronic check,No,CUST_0372
CUST-00373,Female,50,87.14,Two year,Credit card,No,CUST_0373
CUST-00374,Female,61,79.86,Month-to-month,Electronic check,No,CUST_0374
CUST-00375,Male,34,36.08,Month-to-month,Credit card,Yes,CUST_0375
CUST-00376,Female,19,93.44,One year,Bank transfer,Yes,CUST_0376
CUST-00377,Female,68,21.89,Month-to-month,Electronic check,Yes,CUST_0377
CUST-00378,Female,56,49.56,One year,Electronic check,No,CUST_0378
CUST-00379,Female,2,49.27,Month-to-month,Electronic check,Yes,CUST_0379
CUST-00380,Female,37,95.84,One year,Mailed check,No,CUST_0380
CUST-00381,Female,58,104.26,Month-to-month,Mailed check,No,CUST_0381
CUST-00382,Male,49,56.98,Month-to-month,Mailed check,No,CUST_0382
CUST-00383,Male,41,48.02,Two year,Electronic check,No,CUST_0383
CUST-00384,Female,68,97.32,Two year,Bank transfer,No,CUST_0384
CUST-00385,Female,6,66.86,Two year,Mailed check,No,CUST_0385
CUST-00386,Male,13,23.67,Month-to-month,Bank transfer,No,CUST_0386
CUST-00387,Female,69,26.47,Two year,Bank transfer,No,CUST_0387
CUST-00388,Female,46,30.17,One year,Electronic check,No,CUST_0388
CUST-00389,Male,56,66.07,Month-to-month,Electronic check,No,CUST_0389
CUST-00390,Female,35,26.11,Two year,Mailed check,No,CUST_0390
CUST-00391,Female,43,70.0,Two year,Electronic check,No,CUST_0391
CUST-00392,Male,35,32.25,Month-to-month,Bank transfer,Yes,CUST_0392
CUST-00393,Female,35,58.43,Month-to-month,Electronic check,Yes,CUST_0393
CUST-00394,Female,13,46.36,Month-to-month,Electronic check,Yes,CUST_0394
CUST-00395,Female,33,85.23,One year,Credit card,No,CUST_0395
CUST-00396,Female,51,73.16,Month-to-month,Electronic check,No,CUST_0396
CUST-00397,Female,60,84.12,Month-to-month,Mailed check,No,CUST_0397
CUST-00398,Male,31,42.99,One year,Mailed check,No,CUST_0398
CUST-00399,Female,25,86.46,Month-to-month,Electronic check,Yes,CUST_0399
CUST-00400,Male,67,26.12,Month-to-month,Electronic check,No,CUST_0400
CUST-00401,Male,44,29.77,Month-to-month,Mailed check,Yes,CUST_0401
CUST-00402,Female,24,51.81,Month-to-month,Bank transfer,No,CUST_0402
CUST-00403,Female,41,117.87,Month-to-month,Mailed check,No,CUST_0403
CUST-00404,Male,71,73.01,One year,Credit card,No,CUST_0404
CUST-00405,Male,2,97.63,One year,Electronic check,No,CUST_0405
CUST-00406,Female,2,108.87,Month-to-month,Electronic check,Yes,CUST_0406
CUST-00407,Male,9,49.65,Month-to-month,Electronic check,Yes,CUST_0407
CUST-00408,Male,2,27.29,One year,Mailed check,No,CUST_0408
CUST-00409,Male,53,50.17,Month-to-month,Bank transfer,No,CUST_0409
CUST-00410,Male,13,104.67,One year,Electronic check,Yes,CUST_0410
CUST-00411,Male,68,90.57,Month-to-month,Bank transfer,No,CUST_0411
CUST-00412,Male,14,87.17,Month-to-month,Mailed check,Yes,CUST_0412
CUST-00413,Female,58,58.33,Two year,Bank transfer,No,CUST_0413
CUST-00414,Male,45,36.2,Month-to-month,Bank transfer,No,CUST_0414
CUST-00415,Female,29,37.28,Month-to-month,Electronic check,Yes,CUST_0415
CUST-00416,Female,37,45.96,Two year,Mailed check,No,CUST_0416
CUST-00417,Male,33,95.17,Month-to-month,Mailed check,Yes,CUST_0417
CUST-00418,Female,25,88.53,Month-to-month,Bank transfer,Yes,CUST_0418
CUST-00419,Female,5,60.28,Month-to-month,Credit card,Yes,CUST_0419
CUST-00420,Female,4,34.75,Month-to-month,Electronic check,Yes,CUST_0420
CUST-00421,Male,12,65.09,Two year,Electronic check,No,CUST_0421
CUST-00422,Male,8,75.5,One year,Electronic check,Yes,CUST_0422
CUST-00423,Male,28,103.39,Two year,Credit card,No,CUST_0423
CUST-00424,Male,16,119.7,Month-to-month,Credit card,Yes,CUST_0424
CUST-00425,Female,16,64.87,One year,Mailed check,No,CUST_0425
CUST-00426,Male,12,62.86,Two year,Electronic check,No,CUST_0426
CUST-00427,Male,17,33.61,One year,Bank transfer,No,CUST_0427
CUST-00428,Female,49,64.53,Month-to-month,Bank transfer,Yes,CUST_0428
CUST-00429,Male,24,109.24,Month-to-month,Bank transfer,Yes,CUST_0429
CUST-00430,Male,15,88.32,Month-to-month,Bank transfer,No,CUST_0430
CUST-00431,Male,24,34.38,Two year,Bank transfer,No,CUST_0431
CUST-00432,Female,33,114.56,Month-to-month,Mailed check,No,CUST_0432
CUST-00433,Male,38,105.97,Month-to-month,Mailed check,No,CUST_0433
CUST-00434,Female,60,90.64,Two year,Bank transfer,Yes,CUST_0434
CUST-00435,Female,10,114.31,Two year,Electronic check,No,CUST_0435
CUST-00436,Female,59,40.82,Two year,Mailed check,No,CUST_0436
CUST-00437,Female,36,74.85,Month-to-month,Bank transfer,Yes,CUST_0437
CUST-00438,Female,55,112.08,One year,Bank transfer,Yes,CUST_0438
CUST-00439,Male,42,67.59,Two year,Bank transfer,No,CUST_0439
CUST-00440,Female,33,89.16,One year,Bank transfer,No,CUST_0440
CUST-00441,Female,21,55.81,Month-to-month,Credit card,No,CUST_0441
CUST-00442,Female,10,32.54,Month-to-month,Mailed check,No,CUST_0442
CUST-00443,Male,36,109.31,Month-to-month,Credit card,Yes,CUST_0443
CUST-00444,Female,8,63.12,Month-to-month,Electronic check,Yes,CUST_0444
CUST-00445,Female,49,70.39,Month-to-month,Mailed check,Yes,CUST_0445
CUST-00446,Male,50,67.52,Month-to-month,Mailed check,Yes,CUST_0446
CUST-00447,Female,43,25.21,Month-to-month,Mailed check,Yes,CUST_0447
CUST-00448,Female,8,109.59,Two year,Credit card,No,CUST_0448
CUST-00449,Male,34,89.41,Month-to-month,Electronic check,Yes,CUST_0449
CUST-00450,Female,34,99.73,Two year,Electronic check,No,CUST_0450
CUST-00451,Male,23,71.7,Month-to-month,Electronic check,No,CUST_0451
CUST-00452,Female,57,113.61,Month-to-month,Electronic check,Yes,CUST_0452
CUST-00453,Female,9,119.36,Two year,Mailed check,Yes,CUST_0453
CUST-00454,Female,63,79.13,Month-to-month,Electronic check,No,CUST_0454
CUST-00455,Male,26,43.38,Month-to-month,Bank transfer,Yes,CUST_0455
CUST-00456,Male,51,25.75,Month-to-month,Credit card,No,CUST_0456
CUST-00457,Male,23,53.46,Month-to-month,Electronic check,Yes,CUST_0457
CUST-00458,Male,63,57.05,Month-to-month,Electronic check,No,CUST_0458
CUST-00459,Female,14,43.53,One year,Electronic check,No,CUST_0459
CUST-00460,Male,19,20.6,Month-to-month,Electronic check,Yes,CUST_0460
CUST-00461,Male,70,98.82,One year,Bank transfer,Yes,CUST_0461
CUST-00462,Male,56,88.73,Month-to-month,Credit card,No,CUST_0462
CUST-00463,Female,28,114.36,Two year,Electronic check,Yes,CUST_0463
CUST-00464,Female,14,80.4,One year,Electronic check,No,CUST_0464
CUST-00465,Female,57,34.48,Two year,Credit card,No,CUST_0465
CUST-00466,Female,34,40.0,Two year,Mailed check,No,CUST_0466
CUST-00467,Female,14,61.81,One year,Mailed check,Yes,CUST_0467
CUST-00468,Male,5,28.38,Month-to-month,Credit card,Yes,CUST_0468
CUST-00469,Male,10,110.48,Month-to-month,Mailed check,Yes,CUST_0469
CUST-00470,Female,10,79.62,Month-to-month,Bank transfer,Yes,CUST_0470
CUST-00471,Female,33,64.94,Two year,Credit card,No,CUST_0471
CUST-00472,Male,58,115.15,Month-to-month,Mailed check,Yes,CUST_0472
CUST-00473,Female,3,97.65,Month-to-month,Mailed check,Yes,CUST_0473
CUST-00474,Female,64,51.43,Two year,Electronic check,No,CUST_0474
CUST-00475,Male,20,88.18,Month-to-month,Bank transfer,Yes,CUST_0475
CUST-00476,Female,1,93.79,Two year,Credit card,No,CUST_0476
CUST-00477,Female,5,61.15,Two year,Electronic check,No,CUST_0477
CUST-00478,Female,50,25.78,Month-to-month,Mailed check,Yes,CUST_0478
CUST-00479,Female,35,67.37,Month-to-month,Bank transfer,No,CUST_0479
CUST-00480,Male,20,79.54,Two year,Electronic check,No,CUST_0480
CUST-00481,Female,43,66.34,One year,Credit card,No,CUST_0481
CUST-00482,Male,51,91.07,One year,Bank transfer,No,CUST_0482
CUST-00483,Female,1,54.43,Two year,Mailed check,No,CUST_0483
CUST-00484,Female,66,35.88,Two year,Electronic check,No,CUST_0484
CUST-00485,Female,63,105.05,Month-to-month,Bank transfer,No,CUST_0485
CUST-00486,Male,62,78.67,Month-to-month,Bank transfer,No,CUST_0486
CUST-00487,Female,56,106.27,Month-to-month,Mailed check,Yes,CUST_0487
CUST-00488,Female,52,44.12,One year,Electronic check,No,CUST_0488
CUST-00489,Female,9,98.13,Two year,Credit card,Yes,CUST_0489
CUST-00490,Male,70,45.97,Two year,Electronic check,No,CUST_0490
CUST-00491,Female,29,104.51,Month-to-month,Credit card,Yes,CUST_0491
CUST-00492,Male,1,67.69,Month-to-month,Bank transfer,Yes,CUST_0492
CUST-00493,Male,50,106.03,One year,Credit card,Yes,CUST_0493
CUST-00494,Female,62,94.96,Month-to-month,Credit card,Yes,CUST_0494
CUST-00495,Male,16,33.02,Month-to-month,Credit card,Yes,CUST_0495
CUST-00496,Male,69,92.86,Month-to-month,Credit card,No,CUST_0496
CUST-00497,Female,46,38.03,Month-to-month,Credit card,Yes,CUST_0497
CUST-00498,Male,43,90.62,Month-to-month,Credit card,Yes,CUST_0498
CUST-00499,Female,39,37.54,Two year,Electronic check,No,CUST_0499
CUST-00500,Male,52,84.35,Two year,Electronic check,No,CUST_0500
CUST-00501,Male,8,68.21,Month-to-month,Bank transfer,Yes,CUST_0501
CUST-00502,Female,12,30.64,Two year,Bank transfer,No,CUST_0502
CUST-00503,Female,47,27.5,Month-to-month,Electronic check,Yes,CUST_0503
CUST-00504,Female,69,66.48,Two year,Mailed check,No,CUST_0504
CUST-00505,Male,44,57.1,Month-to-month,Credit card,No,CUST_0505
CUST-00506,Female,11,108.7,One year,Electronic check,Yes,CUST_0506
CUST-00507,Female,59,62.59,Month-to-month,Mailed check,No,CUST_0507
CUST-00508,Female,38,32.07,One year,Mailed check,No,CUST_0508
CUST-00509,Female,26,69.18,Month-to-month,Bank transfer,No,CUST_0509
CUST-00510,Female,23,62.29,Month-to-month,Mailed check,No,CUST_0510
CUST-00511,Female,71,25.72,Month-to-month,Electronic check,Yes,CUST_0511
CUST-00512,Female,6,49.45,Month-to-month,Bank transfer,Yes,CUST_0512
CUST-00513,Male,50,81.68,Month-to-month,Mailed check,No,CUST_0513
CUST-00514,Female,25,74.32,One year,Mailed check,No,CUST_0514
CUST-00515,Male,39,31.4,Month-to-month,Mailed check,No,CUST_0515
CUST-00516,Male,50,46.82,Month-to-month,Electronic check,No,CUST_0516
CUST-00517,Female,14,75.25,Month-to-month,Credit card,No,CUST_0517
CUST-00518,Male,46,77.71,One year,Electronic check,No,CUST_0518
CUST-00519,Male,63,43.27,Two year,Mailed check,No,CUST_0519
CUST-00520,Male,11,57.48,Month-to-month,Mailed check,Yes,CUST_0520
CUST-00521,Male,57,114.0,Month-to-month,Bank transfer,Yes,CUST_0521
CUST-00522,Male,25,103.55,Two year,Bank transfer,No,CUST_0522
CUST-00523,Male,18,115.54,Month-to-month,Electronic check,Yes,CUST_0523
CUST-00524,Male,5,20.79,Month-to-month,Electronic check,Yes,CUST_0524
CUST-00525,Male,25,78.45,Month-to-month,Mailed check,No,CUST_0525
CUST-00526,Male,4,100.65,Month-to-month,Mailed check,Yes,CUST_0526
CUST-00527,Male,31,38.72,Two year,Credit card,No,CUST_0527
CUST-00528,Female,63,109.85,Two year,Bank transfer,No,CUST_0528
CUST-00529,Male,50,94.69,Month-to-month,Electronic check,Yes,CUST_0529
CUST-00530,Male,9,119.49,Month-to-month,Electronic check,Yes,CUST_0530
CUST-00531,Female,70,118.39,Two year,Electronic check,No,CUST_0531
CUST-00532,Female,40,99.47,Two year,Mailed check,No,CUST_0532
CUST-00533,Female,64,21.39,Month-to-month,Electronic check,No,CUST_0533
CUST-00534,Male,69,119.69,Month-to-month,Bank transfer,Yes,CUST_0534
CUST-00535,Male,58,109.05,Month-to-month,Electronic check,Yes,CUST_0535
CUST-00536,Male,3,38.44,Month-to-month,Mailed check,Yes,CUST_0536
CUST-00537,Female,5,59.75,Month-to-month,Bank transfer,Yes,CUST_0537
CUST-00538,Male,44,69.55,Month-to-month,Electronic check,No,CUST_0538
CUST-00539,Male,8,27.74,One year,Electronic check,Yes,CUST_0539
CUST-00540,Female,44,62.23,Two year,Credit card,No,CUST_0540
CUST-00541,Female,6,22.53,Two year,Mailed check,No,CUST_0541
CUST-00542,Female,52,27.15,Month-to-month,Electronic check,Yes,CUST_0542
CUST-00543,Male,16,66.46,Month-to-month,Electronic check,No,CUST_0543
CUST-00544,Male,28,108.71,One year,Credit card,Yes,CUST_0544
CUST-00545,Male,67,21.93,One year,Mailed check,No,CUST_0545
CUST-00546,Male,59,41.6,Month-to-month,Mailed check,Yes,CUST_0546
CUST-00547,Female,69,119.78,Two year,Credit card,No,CUST_0547
CUST-00548,Male,20,60.01,Month-to-month,Electronic check,Yes,CUST_0548
CUST-00549,Male,30,39.4,One year,Electronic check,Yes,CUST_0549
CUST-00550,Female,10,108.71,Two year,Credit card,Yes,CUST_0550
CUST-00551,Female,5,23.93,Two year,Bank transfer,No,CUST_0551
CUST-00552,Female,19,54.24,Two year,Mailed check,No,CUST_0552
CUST-00553,Male,63,21.08,Month-to-month,Electronic check,No,CUST_0553
CUST-00554,Female,3,23.29,Month-to-month,Bank transfer,Yes,CUST_0554
CUST-00555,Male,61,78.33,Month-to-month,Credit card,No,CUST_0555
CUST-00556,Female,6,40.87,One year,Electronic check,No,CUST_0556
CUST-00557,Female,32,61.33,Two year,Credit card,No,CUST_0557
CUST-00558,Male,17,65.88,Month-to-month,Credit card,Yes,CUST_0558
CUST-00559,Female,2,45.38,Two year,Electronic check,Yes,CUST_0559
CUST-00560,Female,23,47.97,Month-to-month,Electronic check,Yes,CUST_0560
CUST-00561,Female,7,77.76,Month-to-month,Mailed check,Yes,CUST_0561
CUST-00562,Male,40,105.28,Month-to-month,Bank transfer,Yes,CUST_0562
CUST-00563,Female,13,106.3,Month-to-month,Electronic check,Yes,CUST_0563
CUST-00564,Male,59,64.06,Month-to-month,Electronic check,Yes,CUST_0564
CUST-00565,Female,22,76.32,Two year,Bank transfer,No,CUST_0565
CUST-00566,Female,9,98.25,Month-to-month,Credit card,Yes,CUST_0566
CUST-00567,Female,14,63.32,Month-to-month,Electronic check,Yes,CUST_0567
CUST-00568,Female,15,44.17,Two year,Mailed check,No,CUST_0568
CUST-00569,Female,64,75.52,Two year,Bank transfer,No,CUST_0569
CUST-00570,Female,29,73.99,Month-to-month,Credit card,Yes,CUST_0570
CUST-00571,Male,9,115.79,Month-to-month,Mailed check,Yes,CUST_0571
CUST-00572,Male,26,23.25,One year,Credit card,No,CUST_0572
CUST-00573,Female,55,59.77,Month-to-month,Credit card,Yes,CUST_0573
CUST-00574,Female,44,112.96,One year,Bank transfer,Yes,CUST_0574
CUST-00575,Male,52,46.01,Two year,Bank transfer,No,CUST_0575
CUST-00576,Female,42,35.63,Month-to-month,Electronic check,Yes,CUST_0576
CUST-00577,Female,16,54.98,Month-to-month,Mailed check,No,CUST_0577
CUST-00578,Female,70,92.85,Month-to-month,Bank transfer,Yes,CUST_0578
CUST-00579,Male,18,101.76,Two year,Electronic check,No,CUST_0579
CUST-00580,Female,42,75.0,Two year,Credit card,No,CUST_0580
CUST-00581,Female,28,30.87,Month-to-month,Mailed check,Yes,CUST_0581
CUST-00582,Male,6,80.36,Two year,Mailed check,Yes,CUST_0582
CUST-00583,Female,23,93.82,Month-to-month,Mailed check,Yes,CUST_0583
CUST-00584,Male,43,42.49,One year,Electronic check,No,CUST_0584
CUST-00585,Female,9,66.2,Month-to-month,Credit card,Yes,CUST_0585
CUST-00586,Female,16,35.8,Two year,Credit card,No,CUST_0586
CUST-00587,Female,36,95.81,Month-to-month,Bank transfer,Yes,CUST_0587
CUST-00588,Female,19,38.02,Two year,Bank transfer,No,CUST_0588
CUST-00589,Female,54,106.12,Month-to-month,Mailed check,No,CUST_0589
CUST-00590,Male,22,36.01,Month-to-month,Electronic check,Yes,CUST_0590
CUST-00591,Male,48,77.26,Month-to-month,Electronic check,Yes,CUST_0591
CUST-00592,Male,71,102.22,Month-to-month,Electronic check,Yes,CUST_0592
CUST-00593,Male,22,42.22,Month-to-month,Bank transfer,Yes,CUST_0593
CUST-00594,Female,57,85.22,Month-to-month,Bank transfer,Yes,CUST_0594
CUST-00595,Female,32,49.85,One year,Mailed check,No,CUST_0595
CUST-00596,Male,6,97.24,Month-to-month,Bank transfer,Yes,CUST_0596
CUST-00597,Female,18,101.71,One year,Mailed check,Yes,CUST_0597
CUST-00598,Female,13,25.95,Month-to-month,Mailed check,Yes,CUST_0598
CUST-00599,Female,49,103.04,Two year,Electronic check,No,CUST_0599
CUST-00600,Male,21,91.85,Two year,Electronic check,No,CUST_0600
CUST-00601,Male,3,65.26,Two year,Bank transfer,Yes,CUST_0601
CUST-00602,Female,63,84.59,Two year,Bank transfer,No,CUST_0602
CUST-00603,Male,11,102.41,Month-to-month,Bank transfer,Yes,CUST_0603
CUST-00604,Female,1,65.36,Two year,Electronic check,No,CUST_0604
CUST-00605,Male,1,36.62,Month-to-month,Mailed check,Yes,CUST_0605
CUST-00606,Female,23,84.45,Two year,Mailed check,No,CUST_0606
CUST-00607,Female,12,55.59,Month-to-month,Mailed check,No,CUST_0607
CUST-00608,Female,37,40.54,Month-to-month,Electronic check,Yes,CUST_0608
CUST-00609,Female,54,68.93,One year,Electronic check,No,CUST_0609
CUST-00610,Female,61,82.34,One year,Electronic check,No,CUST_0610
CUST-00611,Female,17,82.66,Two year,Electronic check,No,CUST_0611
CUST-00612,Female,27,57.36,Two year,Credit card,No,CUST_0612
CUST-00613,Female,19,65.26,Two year,Credit card,No,CUST_0613
CUST-00614,Female,35,20.06,Two year,Electronic check,No,CUST_0614
CUST-00615,Female,67,105.92,Two year,Bank transfer,No,CUST_0615
CUST-00616,Female,58,63.48,One year,Electronic check,Yes,CUST_0616
CUST-00617,Male,53,101.61,Two year,Electronic check,No,CUST_0617
CUST-00618,Male,31,61.87,Two year,Credit card,No,CUST_0618
CUST-00619,Male,23,69.52,Month-to-month,Electronic check,No,CUST_0619
CUST-00620,Female,5,56.34,Two year,Mailed check,No,CUST_0620
CUST-00621,Male,24,61.28,Month-to-month,Electronic check,No,CUST_0621
CUST-00622,Male,64,107.1,Month-to-month,Electronic check,No,CUST_0622
CUST-00623,Male,12,36.96,One year,Credit card,No,CUST_0623
CUST-00624,Male,39,74.56,Two year,Credit card,No,CUST_0624
CUST-00625,Female,45,86.51,Month-to-month,Electronic check,No,CUST_0625
CUST-00626,Female,54,112.24,Two year,Electronic check,No,CUST_0626
CUST-00627,Female,1,76.5,Month-to-month,Bank transfer,Yes,CUST_0627
CUST-00628,Male,72,104.24,Two year,Electronic check,No,CUST_0628
CUST-00629,Male,31,37.18,Month-to-month,Electronic check,Yes,CUST_0629
CUST-00630,Female,25,24.65,Two year,Bank transfer,No,CUST_0630
CUST-00631,Male,16,38.62,Month-to-month,Electronic check,Yes,CUST_0631
CUST-00632,Female,68,27.78,One year,Mailed check,No,CUST_0632
CUST-00633,Male,13,57.14,Month-to-month,Bank transfer,Yes,CUST_0633
CUST-00634,Female,47,102.53,Two year,Electronic check,No,CUST_0634
CUST-00635,Male,70,49.93,Two year,Mailed check,No,CUST_0635
CUST-00636,Male,65,101.38,Month-to-month,Mailed check,Yes,CUST_0636
CUST-00637,Female,29,81.97,One year,Electronic check,No,CUST_0637
CUST-00638,Male,60,47.95,Month-to-month,Electronic check,No,CUST_0638
CUST-00639,Male,27,74.22,Month-to-month,Electronic check,No,CUST_0639
CUST-00640,Female,36,111.39,Month-to-month,Electronic check,Yes,CUST_0640
CUST-00641,Male,7,78.48,Month-to-month,Bank transfer,Yes,CUST_0641
CUST-00642,Female,25,37.34,One year,Electronic check,No,CUST_0642
CUST-00643,Male,15,35.69,Two year,Electronic check,No,CUST_0643
CUST-00644,Male,20,115.71,Month-to-month,Electronic check,Yes,CUST_0644
CUST-00645,Female,61,44.73,Month-to-month,Credit card,No,CUST_0645
CUST-00646,Female,64,37.33,One year,Credit card,No,CUST_0646
CUST-00647,Female,23,115.74,Two year,Electronic check,No,CUST_0647
CUST-00648,Female,21,44.47,Two year,Electronic check,No,CUST_0648
CUST-00649,Female,6,26.72,Month-to-month,Mailed check,Yes,CUST_0649
CUST-00650,Male,7,35.4,Month-to-month,Mailed check,Yes,CUST_0650
CUST-00651,Male,47,57.42,Month-to-month,Credit card,No,CUST_0651
CUST-00652,Female,37,85.2,Month-to-month,Electronic check,Yes,CUST_0652
CUST-00653,Female,27,53.14,Month-to-month,Electronic check,Yes,CUST_0653
CUST-00654,Male,56,105.35,One year,Credit card,Yes,CUST_0654
CUST-00655,Male,33,25.94,One year,Electronic check,Yes,CUST_0655
CUST-00656,Female,43,81.82,Month-to-month,Electronic check,No,CUST_0656
CUST-00657,Female,59,92.94,One year,Electronic check,No,CUST_0657
CUST-00658,Male,6,118.93,Month-to-month,Electronic check,Yes,CUST_0658
CUST-00659,Male,14,48.37,Two year,Mailed check,No,CUST_0659
CUST-00660,Male,7,99.62,One year,Electronic check,Yes,CUST_0660
CUST-00661,Male,69,88.3,Two year,Electronic check,No,CUST_0661
CUST-00662,Female,23,23.34,Month-to-month,Mailed check,No,CUST_0662
CUST-00663,Male,21,105.53,Month-to-month,Bank transfer,Yes,CUST_0663
CUST-00664,Male,4,78.09,Two year,Bank transfer,Yes,CUST_0664
CUST-00665,Male,63,101.32,Month-to-month,Electronic check,No,CUST_0665
CUST-00666,Female,66,100.85,Month-to-month,Electronic check,Yes,CUST_0666
CUST-00667,Male,15,48.48,Month-to-month,Electronic check,Yes,CUST_0667
CUST-00668,Female,10,98.34,Month-to-month,Electronic check,Yes,CUST_0668
CUST-00669,Female,31,82.38,Two year,Electronic check,No,CUST_0669
CUST-00670,Female,57,95.51,One year,Mailed check,No,CUST_0670
CUST-00671,Female,42,44.56,Month-to-month,Credit card,Yes,CUST_0671
CUST-00672,Female,54,107.51,One year,Mailed check,No,CUST_0672
CUST-00673,Female,26,49.45,Month-to-month,Electronic check,No,CUST_0673
CUST-00674,Male,42,44.63,Month-to-month,Bank transfer,No,CUST_0674
CUST-00675,Male,30,111.91,Month-to-month,Electronic check,Yes,CUST_0675
CUST-00676,Male,15,79.21,Month-to-month,Credit card,No,CUST_0676
CUST-00677,Male,42,33.23,One year,Mailed check,No,CUST_0677
CUST-00678,Female,30,101.18,Month-to-month,Mailed check,Yes,CUST_0678
